N-Z;N;Z;A;Mass_excess;ME_unc;BE/A;BE/A_unc;Beta_decay_Energy;BDE_unc;Atomic_Mass;AM_unc
7;2;19.0188217;48.1471481
7;3;37.0219536;38.2153969
7;4;58.0161743;25.2925568
7;5;73.9088516;17.4712601
7;6;93.6678848;5.78359985
7;7;105.285583;2.23728180
7;8;115.219963;0.374282837
7;9;118.713516;4.95211029
7;10;124.813942;6.92305756
7;11;127.165924;12.6424561
7;12;131.881989;15.9977722
7;13;134.374557;21.5765839
7;14;139.039886;24.9826355
7;15;139.818359;32.2755432
7;16;140.863388;39.3018951
7;17;140.097412;48.1392517
7;18;139.479279;56.8287659
7;19;137.849548;66.5298767
7;20;136.271545;76.1792603
7;21;133.639526;86.8826599
7;22;130.851593;97.7419739
7;23;128.220978;108.443970
7;24;125.420898;119.315414
7;25;123.305801;129.501892
7;26;120.996002;139.883087
7;27;119.843170;149.107269
7;28;118.485176;158.536682
7;29;115.366814;169.726379
7;30;110.480309;182.684296
7;31;105.990234;195.245728
7;32;99.7305222;209.576843
7;33;94.2067413;223.171982
7;34;86.9202576;238.529877
7;35;80.6806946;252.840790
7;36;72.6920013;268.900879
7;37;66.0361023;283.628143
7;38;57.6498985;300.085754
7;39;50.8590508;314.947968
7;40;42.3608360;331.517578
7;41;35.5137520;346.436005
7;42;26.9897079;363.031464
7;43;20.5813007;377.511230
7;44;12.5696869;393.594238
7;45;6.87851620;407.356781
8;2;14.4262524;60.0287476
8;3;33.2601433;49.2662392
8;4;57.7349548;32.8628082
8;5;75.5464630;23.1226807
8;6;97.9438095;8.79670715
8;7;111.772438;3.03945923
8;8;127.903839;-5.02056122
8;9;132.816650;-1.86199951
8;10;141.041306;-2.01527405
8;11;144.388702;2.70870972
8;12;151.220657;3.94813538
8;13;154.284821;8.95535278
8;14;160.942017;10.3695374
8;15;161.980133;17.4028015
8;16;165.138977;22.3153381
8;17;164.530640;30.9950562
8;18;166.132919;37.4641571
8;19;164.545120;47.1233368
8;20;165.238876;54.5009613
8;21;162.474945;65.3362732
8;22;161.899521;73.9830780
8;23;158.939377;85.0146027
8;24;158.288544;93.7368011
8;25;155.634384;104.462357
8;26;155.360550;112.807541
8;27;153.427902;122.811600
8;28;153.947815;130.363037
8;29;149.944992;142.437271
8;30;147.085205;153.368408
8;31;141.777451;166.747574
8;32;137.670883;178.925491
8;33;131.367508;193.300278
8;34;126.322212;206.416931
8;35;119.312057;221.498489
8;36;113.617035;235.264862
8;37;106.172127;250.781189
8;38;100.098663;264.925995
8;39;92.4752884;280.620789
8;40;86.2781143;294.889313
8;41;78.5033112;310.735535
8;42;72.1781082;325.132080
8;43;64.7152557;340.666321
8;44;58.8334312;354.619507
8;45;51.9752350;369.549133
8;46;46.7457771;382.849915
8;47;40.6913681;396.975739
8;48;36.3108482;409.427612
8;49;31.2457504;422.564056
8;50;27.8974209;433.983795
8;51;20.4194107;449.533173
8;52;13.4483347;464.575653
8;53;4.80515862;481.290192
9;2;5.66983986;76.0741959
9;3;27.1207962;62.6946182
9;4;51.6510353;46.2357597
9;5;72.0166779;33.9414978
9;6;95.4248962;18.6046524
9;7;111.409668;10.6912613
9;8;128.986526;1.18577576
9;9;139.570358;-1.32667542
9;10;149.628906;-3.31384277
9;11;154.751953;-0.365509033
9;12;162.959442;-0.501617432
9;13;167.735962;2.79324341
9;14;175.319275;3.28131104
9;15;178.083771;8.58819580
9;16;182.020309;12.7230377
9;17;183.238998;19.5757294
9;18;185.467896;25.4182129
9;19;185.769913;33.1875763
9;20;186.932953;40.0959167
9;21;186.071045;49.0292053
9;22;185.749878;57.4217529
9;23;184.630829;66.6121826
9;24;184.034180;75.2802124
9;25;183.148453;84.2372894
9;26;182.705017;92.7521362
9;27;182.427795;101.100708
9;28;182.530853;109.069061
9;29;180.218140;119.453125
9;30;177.007080;130.735596
9;31;173.508499;142.305527
9;32;169.063034;154.822403
9;33;164.657669;167.299118
9;34;159.265198;180.763000
9;35;154.212189;193.887360
9;36;148.141174;208.029785
9;37;142.684021;221.558289
9;38;136.184998;236.128723
9;39;130.553909;249.831161
9;40;123.862953;264.593536
9;41;118.059937;278.467896
9;42;111.101112;293.498138
9;43;105.510925;307.159668
9;44;98.8864212;321.855591
9;45;93.8316727;334.981689
9;46;87.7364502;349.148315
9;47;83.3983994;361.557709
9;48;78.0156479;375.011810
9;49;74.5644226;386.534454
9;50;70.0661087;399.104126
9;51;64.2721481;412.969482
9;52;56.3002510;429.012726
9;53;49.4480362;443.936371
9;54;40.4303131;461.025452
9;55;32.6836548;476.843506
9;56;22.7841415;494.814362
9;57;14.3004551;511.369476
9;58;3.67746615;530.063782
10;3;19.9137764;77.1906738
10;4;47.8175468;57.3582802
10;5;69.4585953;43.7886124
10;6;95.5846939;25.7338867
10;7;113.241585;16.1483688
10;8;132.991547;4.46978760
10;9;145.431915;0.100799561
10;10;160.855255;-7.25115967
10;11;167.223877;-5.54840088
10;12;177.189743;-7.44288635
10;13;182.859039;-5.04080200
10;14;192.166595;-6.27697754
10;15;195.534454;-1.57345581
10;16;201.282700;0.749679565
10;17;202.972519;7.13124084
10;18;207.104752;11.0703888
10;19;207.748505;18.4980164
10;20;210.869492;23.4484100
10;21;210.183624;32.2056580
10;22;211.805023;38.6556396
10;23;210.702255;47.8297882
10;24;212.022537;54.5808563
10;25;210.977539;63.6972656
10;26;212.388290;70.3578644
10;27;211.755295;79.0622711
10;28;213.614761;85.2741547
10;29;210.819702;96.1406250
10;30;209.449402;105.582275
10;31;205.483170;117.619919
10;32;202.971558;128.202881
10;33;198.097839;141.148010
10;34;194.707535;152.609665
10;35;189.169891;166.218719
10;36;185.144836;178.315125
10;37;179.170212;192.361160
10;38;174.737839;204.864883
10;39;168.539993;219.134140
10;40;163.914276;231.831207
10;41;157.444077;246.372818
10;42;152.485626;259.402618
10;43;146.139526;273.820129
10;44;141.469727;286.561279
10;45;135.562103;300.540314
10;46;131.359024;312.814758
10;47;126.058739;326.186432
10;48;122.490387;337.826141
10;49;117.956467;350.431396
10;50;115.181221;361.278076
10;51;108.258858;376.271790
10;52;102.094002;390.508057
10;53;94.1802521;406.493164
10;54;87.0551834;421.689636
10;55;78.2983017;438.517853
10;56;70.3610535;454.526520
10;57;60.9035683;472.055359
10;58;52.2959709;488.734375
10;59;42.2728958;506.828796
10;60;33.1298370;524.043274
10;61;22.6720104;542.572449
10;62;13.1225796;560.193298
10;63;2.35356426;579.033630
11;3;12.6307325;91.7627335
11;4;40.1391945;72.3256531
11;5;64.3180847;56.2181396
11;6;91.0838242;37.5237808
11;7;110.912018;25.7669678
11;8;131.726013;13.0243530
11;9;145.984619;6.83712769
11;10;162.673431;-1.78030396
11;11;173.990326;-5.02581787
11;12;185.508102;-8.47221375
11;13;192.681839;-7.57456970
11;14;203.171478;-9.99282837
11;15;208.024933;-6.77490234
11;16;214.726288;-5.40487671
11;17;217.993790;-0.600997925
11;18;222.924622;2.53955078
11;19;225.212723;8.32283020
11;20;228.983658;12.6232758
11;21;229.948380;19.7299347
11;22;232.043121;25.7065735
11;23;232.602341;33.2187347
11;24;234.231888;39.6605377
11;25;234.820770;47.1430359
11;26;236.362640;53.6725464
11;27;237.304764;60.8018036
11;28;239.101349;67.0765991
11;29;237.842590;76.4067383
11;30;236.354172;85.9665375
11;31;234.019165;96.3729248
11;32;231.377838;107.085632
11;33;228.210312;118.324539
11;34;224.667679;129.938553
11;35;220.890427;141.787186
11;36;216.678085;154.070908
11;37;212.498322;166.322052
11;38;207.830963;179.060791
11;39;203.443069;191.520065
11;40;198.522186;204.512329
11;41;193.813095;217.292801
11;42;188.451538;230.725739
11;43;183.853622;243.395035
11;44;178.692719;256.627319
11;45;174.492416;268.898987
11;46;169.699615;281.763184
11;47;166.051346;293.482849
11;48;161.784470;305.821045
11;49;158.834213;316.842712
11;50;155.242111;328.506165
11;51;149.866562;341.953125
11;52;142.892792;356.998260
11;53;136.613007;371.349426
11;54;128.722137;387.311676
11;55;121.671898;402.433319
11;56;113.000488;419.176086
11;57;105.307976;434.940002
11;58;95.9864655;452.332886
11;59;87.7736664;468.617065
11;60;77.9264450;486.535645
11;61;69.3112564;503.222260
11;62;59.0568886;521.547974
11;63;50.1515160;538.524780
11;64;39.6037407;557.143860
11;65;30.5150433;574.303955
11;66;19.7817039;593.108704
11;67;10.6119223;610.349792
12;3;4.49622774;107.186264
12;4;35.1635857;84.5902863
12;5;60.0530777;67.7721786
12;6;89.5086212;46.3880157
12;7;110.534363;33.4336548
12;8;133.550369;18.4890289
12;9;149.244598;10.8661804
12;10;167.729355;0.452804565
12;11;180.615829;-4.36228943
12;12;196.835724;-12.5108032
12;13;205.091125;-12.6948242
12;14;217.056015;-16.5883331
12;15;222.698502;-14.1594391
12;16;230.926163;-14.3157196
12;17;234.844971;-10.1631470
12;18;241.394485;-8.64128113
12;19;244.206161;-3.38157654
12;20;249.659653;-0.763687134
